X,Y,objectid,match_addr,company_name,nace_rev_2_code,kod,interval,odvětví,industry
16.652304827,49.1527737160001,8291,"Sladovnická 20/6, 620 00, Brněnské Ivanovice, Brno-Tuřany, Brno, Brno-město, Jihomoravský kraj",Projectpas spol. s r.o.,80,80,25 - 49,Pátrací a bezpečnostní činnosti,Investigation and security activities
16.607037185,49.1888920910001,8292,"Nové sady 988/2, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",MANON - CONSULTING s.r.o.,6920,69,25 - 49,Právní a účetnické činnosti,Legal and accounting activities
16.6325055140001,49.1983549670001,8293,"Šámalova 720/72, 615 00, Zábrdovice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj",DIMENSE architects s.r.o.,7111,71,25 - 49,Těžba železných rud,Mining of iron ores
16.6138481520001,49.1948125650001,8294,"Divadelní 614/6, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",MO agency s.r.o.,78,78,25 - 49,Činnosti související se zaměstnáním,Employment activities
16.6009919050001,49.2005607900001,8295,"Veveří 472/30, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Moravské gymnázium Brno s.r.o.,8520,85,25 - 49,Vzdělávání,Education
16.6050043220001,49.205422378,8296,"Lidická 1023/63a, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Gynekologie MEDA s.r.o.,8622,86,25 - 49,Zdravotní péče,Human health activities
16.525693581,49.2380561860001,8297,"K Bukovinám 169/45, 635 00, Kníničky, Brno-Kníničky, Brno, Brno-město, Jihomoravský kraj",GEODRILL s.r.o.,7112,71,25 - 49,Těžba železných rud,Mining of iron ores
16.5987683540001,49.1977023520001,8298,"Údolní 567/33, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Frank Bold Society, z.s.",7022,70,25 - 49,Činnosti řízení podniků a poradenství v oblasti podnikání,Activities of head offices and management consultancy
16.5836209140001,49.233767544,8299,"Hudcova 367/78, 612 00, Medlánky, Brno-Medlánky, Brno, Brno-město, Jihomoravský kraj","Stredníodborná škola EDUCAnet Brno, o.p.s.",8532,85,25 - 49,Vzdělávání,Education
16.5877731410001,49.24661587,8300,"Novoměstská 1965/2, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj",Komora veterinárních lékaru Ceské republiky,9412,94,25 - 49,Činnosti organizací sdružujících osoby za účelem prosazování společných a veřejných zájmů,Activities of membership organisations
16.580809372,49.2322100600001,8301,"Hudcova 532/78b, 612 00, Medlánky, Brno-Medlánky, Brno, Brno-město, Jihomoravský kraj",TECHNOPARK CZ s.r.o.,4644,46,25 - 49,Velkoobchod,Wholesale trade
16.6293426030001,49.215193162,8302,"Kotěrova 2037/1b, 613 00, Černá Pole, Brno-sever, Brno, Brno-město, Jihomoravský kraj","New BTS, a.s.",55,55,25 - 49,Poskytování ubytování,Accommodation
16.6672235250001,49.1991235450001,8303,"Jedovnická 2346/8, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj","ZKL - Výzkum a vývoj, a.s.",7219,72,25 - 49,Těžba neželezných rud,Mining of non-ferrous metal ores
16.6070552900001,49.222351727,8304,"Křižíkova 2989/68a, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj","DERMAESTET, s.r.o.",8622,86,25 - 49,Zdravotní péče,Human health activities
16.647664605,49.22682716,8305,"Obřanská 539/132, 614 00, Maloměřice, Brno-Maloměřice a Obřany, Brno, Brno-město, Jihomoravský kraj","LYGRE, spol. s r.o.",952,95,25 - 49,"Opravy a údržba počítačů, výrobků pro osobní potřebu a převážně pro domácnost a motorových vozidel a motocyklů","Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles"
16.6261493490001,49.2081463710001,8306,"Svitavská 839/39, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj","FULGUR BATTMAN, spol. s r.o.",4690,46,25 - 49,Velkoobchod,Wholesale trade
16.605733715,49.180266987,8307,"Holandská 878/2, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Extreme Networks, s.r.o.",7311,73,25 - 49,"Činnosti v oblasti reklamy, průzkumu trhu a vztahů s veřejností","Activities of advertising, market research and public relations"
16.622357376,49.19287316,8308,"Špitálka 91/23, 602 00, Trnitá, Brno-střed, Brno, Brno-město, Jihomoravský kraj","ARKA SG, s.r.o.",4690,46,25 - 49,Velkoobchod,Wholesale trade
16.694645759,49.207335631,8309,"Šimáčkova 235/1, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj",Strednízdravotnická škola Evangelické akademie,8532,85,25 - 49,Vzdělávání,Education
16.599451898,49.208151861,8310,"Botanická 834/56, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Fakescape, z. s.",9499,94,25 - 49,Činnosti organizací sdružujících osoby za účelem prosazování společných a veřejných zájmů,Activities of membership organisations
16.685426336,49.213339714,8311,"Molákova 2782/14, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj","Elánek pro rodinu, z.s.",8899,88,25 - 49,Ambulantní nebo terénní sociální služby,Social work activities without accommodation
16.608233366,49.164594966,8312,"Sokolova 32/84, 619 00, Horní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",GEO75 s.r.o.,7112,71,25 - 49,Těžba železných rud,Mining of iron ores
16.634073852,49.2190137600001,8313,"Soběšická 1325/83, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj","Moravský rybárský svaz, z.s.",9499,94,25 - 49,Činnosti organizací sdružujících osoby za účelem prosazování společných a veřejných zájmů,Activities of membership organisations
16.695187146,49.202459291,8314,"Kučerova 1776/4, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj",SK Líšen,9311,93,25 - 49,"Činnosti v oblasti sportu, zábavy a rekreace",Sports activities and amusement and recreation activities
16.643490082,49.2060969950001,8315,"Rokytova 2667/20, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj",ADITIS s.r.o.,7112,71,25 - 49,Těžba železných rud,Mining of iron ores
16.6422002750001,49.184212098,8316,"Kneslova 697/28, 618 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj","Základníškola, Brno, Kneslova 28, príspevková organizace",8531,85,25 - 49,Vzdělávání,Education
16.618674787,49.1979481930001,8317,"Cejl 460/35, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",SpolecenstvíRomu na Morave Romano jekhetaniben pre Morava,9499,94,25 - 49,Činnosti organizací sdružujících osoby za účelem prosazování společných a veřejných zájmů,Activities of membership organisations
16.6054214060001,49.2107918250001,8318,"Vnitřní 438/3, 602 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj","PEDIKLON, s.r.o.",461,46,25 - 49,Velkoobchod,Wholesale trade
16.607037185,49.1888920910001,8319,"Nové sady 988/2, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",HUTWORK people s.r.o.,7729,77,25 - 49,Činnosti v oblasti pronájmu a leasingu,Rental and leasing activities
16.6125122440001,49.2047014080001,8320,"Vrchlického sad 1894/4, 602 00, Černá Pole, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Materské a rodinné centrum Materinka Brno,8891,88,25 - 49,Ambulantní nebo terénní sociální služby,Social work activities without accommodation
16.598443806,49.1831388370001,8321,"Vojtova 1020/12c, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","AC Moravská Slavia Brno, spolek",9312,93,25 - 49,"Činnosti v oblasti sportu, zábavy a rekreace",Sports activities and amusement and recreation activities
16.621377699,49.1522552120001,8322,"Havránkova 49/66, 619 00, Dolní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj","MDgK - plus, spol. s r.o.",8690,86,25 - 49,Zdravotní péče,Human health activities
16.6771122430001,49.177944446,8323,"Řípská 1153/20a, 627 00, Slatina, Brno-Slatina, Brno, Brno-město, Jihomoravský kraj",VAŠÃN PODLAHY s.r.o.,471,47,25 - 49,Maloobchod,Retail trade
16.6077959150001,49.201781237,8324,"Lidická 2030/20, 602 00, Černá Pole, Brno-střed, Brno, Brno-město, Jihomoravský kraj",congatec s.r.o.,7219,72,25 - 49,Těžba neželezných rud,Mining of non-ferrous metal ores
16.6143519880001,49.198176222,8325,"Bratislavská 183/2, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","NUKLEA, medical center, s.r.o.",8622,86,25 - 49,Zdravotní péče,Human health activities
16.631973766,49.1887832520001,8326,"Charbulova 296/8, 618 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj",HORNMED s.r.o.,8622,86,25 - 49,Zdravotní péče,Human health activities
16.6044406390001,49.1924293380001,8327,"Pekařská 398/4, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Hladík a Chalivopulos s.r.o.,711,71,25 - 49,Těžba železných rud,Mining of iron ores
16.5669499790001,49.167095245,8328,"Osová 717/20, 625 00, Starý Lískovec, Brno-Starý Lískovec, Brno, Brno-město, Jihomoravský kraj",Projekcníkancelár PRIS spol. s r.o.,7112,71,25 - 49,Těžba železných rud,Mining of iron ores
16.6059177820001,49.1962521570001,8329,"Veselá 169/24, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Clever Advisor s.r.o.,55,55,25 - 49,Poskytování ubytování,Accommodation
16.602529314,49.147865274,8330,"Vídeňská 204/125, 619 00, Přízřenice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",Eurofins BioPharma Product Testing Czech Republic s.r.o.,702,70,25 - 49,Činnosti řízení podniků a poradenství v oblasti podnikání,Activities of head offices and management consultancy
16.6346965440001,49.172615357,8331,"U Svitavy 1169/7, 618 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj",M.B.KERAMIKA spol. s r.o.,46,46,25 - 49,Velkoobchod,Wholesale trade
16.6334083290001,49.214116968,8332,"Provazníkova 1480/90, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj",PRÃVO NA ŽIVOT z.s.,8730,87,25 - 49,Pobytové služby sociální péče,Residential care activities
16.6704316140001,49.1732888430001,8333,"Ericha Roučky 1291/4, 627 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj","INTELEK LTD, organizacnísložka",952,95,25 - 49,"Opravy a údržba počítačů, výrobků pro osobní potřebu a převážně pro domácnost a motorových vozidel a motocyklů","Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles"
16.5874542930001,49.2388600530001,8334,"Žitná 1495/19, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj","Curling Brno, z.s.",9319,93,25 - 49,"Činnosti v oblasti sportu, zábavy a rekreace",Sports activities and amusement and recreation activities
16.6408697310001,49.215122293,8335,"Valchařská 24/36, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj",MÃME PRO VÃS PRÃCI s.r.o.,8899,88,25 - 49,Ambulantní nebo terénní sociální služby,Social work activities without accommodation
16.605701277,49.2128500430001,8336,"Střední 595/26, 602 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",Bulldogs Brno,9311,93,25 - 49,"Činnosti v oblasti sportu, zábavy a rekreace",Sports activities and amusement and recreation activities
16.5719251410001,49.1724205200001,8337,"Pod nemocnicí 500/27, 625 00, Bohunice, Brno-Bohunice, Brno, Brno-město, Jihomoravský kraj",Nevidomímaséri s.r.o.,9604,96,25 - 49,Poskytování osobních služeb,Personal service activities
16.5856927520001,49.2574466300001,8338,"Maříkova 2034/36, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj","MEDAC, spol. s r.o.",4645,46,25 - 49,Velkoobchod,Wholesale trade
16.5917268850001,49.2096161370001,8339,"Šumavská 519/35, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Trikaya Project Management a.s.,8211,82,25 - 49,"Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání","Office administrative, office support and other business support activities"
16.6204403510001,49.18942715,8340,"Šujanovo náměstí 356/1, 602 00, Trnitá, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Krestanská Základníškola a Materská škola Jana Husa,8510,85,25 - 49,Vzdělávání,Education
16.598381026,49.212097516,8341,"Šumavská 416/15, 602 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj","Mycroft Mind, a.s.",7219,72,25 - 49,Těžba neželezných rud,Mining of non-ferrous metal ores
16.610356419,49.1920312400001,8342,"Masarykova 409/26, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Purple Solution s.r.o.,6920,69,25 - 49,Právní a účetnické činnosti,Legal and accounting activities
16.585616142,49.2361138900001,8343,"Palackého třída 537/163, 612 00, Medlánky, Brno-Medlánky, Brno, Brno-město, Jihomoravský kraj",Pet Planet s.r.o.,4776,47,25 - 49,Maloobchod,Retail trade
16.604143584,49.2072479980001,8344,"Lidická 960/81, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Team Solutions s.r.o.,702,70,25 - 49,Činnosti řízení podniků a poradenství v oblasti podnikání,Activities of head offices and management consultancy
16.61961532,49.1882315550001,8345,"Čechyňská 361/16, 602 00, Trnitá, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Indra-Šebesta v.o.s.,69,69,25 - 49,Právní a účetnické činnosti,Legal and accounting activities
16.618924484,49.2069124290001,8346,"Durďákova 2049/48, 613 00, Černá Pole, Brno-sever, Brno, Brno-město, Jihomoravský kraj",ONEDENT clinic s.r.o.,8621,86,25 - 49,Zdravotní péče,Human health activities
16.591917489,49.245625003,8347,"Podhájí 1252/5, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj","ERINSEN, a.s.",38,38,25 - 49,"Sběr odpadů, zpracování odpadů k dalšímu využití a odstraňování odpadů","Waste collection, recovery and disposal activities"
16.606244508,49.194357972,8348,"Dominikánské náměstí 656/2, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Bradshaw, a.s.",6820,68,25 - 49,Činnosti v oblasti nemovitostí,Real estate activities
16.6884022470001,49.1828151280001,8349,"Hviezdoslavova 1196/53a, 627 00, Slatina, Brno-Slatina, Brno, Brno-město, Jihomoravský kraj",Evropská databanka s.r.o.,620,62,25 - 49,Těžba zemního plynu,Extraction of natural gas
16.606521027,49.1764826420001,8350,"Pražákova 888/66b, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","PS ASSISTANCE, s.r.o.",6621,66,25 - 49,Pomocné činnosti k finančním a pojišťovacím činnostem,Activities auxiliary to financial services and insurance activities
16.64092765,49.1999502520001,8351,"Rokycanova 566/17, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj","HA-SOFT, s.r.o.",620,62,25 - 49,Těžba zemního plynu,Extraction of natural gas
16.611558216,49.2074761120001,8352,"Drobného 307/38, 602 00, Černá Pole, Brno-sever, Brno, Brno-město, Jihomoravský kraj","SENIOR CLASS, s.r.o.",6820,68,25 - 49,Činnosti v oblasti nemovitostí,Real estate activities
16.5939023240001,49.1881642910001,8353,"Křížová 96/18, 603 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj","AIR OPERATION TECHNOLOGIES, a.s.",6820,68,25 - 49,Činnosti v oblasti nemovitostí,Real estate activities
16.622173896,49.173984751,8354,"Mariánské náměstí 617/1, 617 00, Komárov, Brno-jih, Brno, Brno-město, Jihomoravský kraj","EIRIN Czech, s.r.o.",6820,68,25 - 49,Činnosti v oblasti nemovitostí,Real estate activities
16.633654338,49.2122563950001,8355,"Netušilova 1602/20, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj",4GROW s.r.o.,6820,68,25 - 49,Činnosti v oblasti nemovitostí,Real estate activities
16.6350776690001,49.210834698,8356,"Dukelská třída 1565/57g, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj",SLUŽBY JS s.r.o.,80,80,25 - 49,Pátrací a bezpečnostní činnosti,Investigation and security activities
16.5727126210001,49.233292583,8357,"Purkyňova 649/127, 612 00, Medlánky, Brno-Medlánky, Brno, Brno-město, Jihomoravský kraj",GreyCortex s.r.o.,620,62,25 - 49,Těžba zemního plynu,Extraction of natural gas
16.587687981,49.218327575,8358,"Purkyňova 1773/2, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj","PeckaDesign, s.r.o.",620,62,25 - 49,Těžba zemního plynu,Extraction of natural gas
16.5926576950001,49.2098924050001,8359,"Šumavská 524/31, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Smartsupp.com, s.r.o.",620,62,25 - 49,Těžba zemního plynu,Extraction of natural gas
16.607037185,49.1888920910001,8360,"Nové sady 988/2, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Red Canary Clean Service, s.r.o.",6820,68,25 - 49,Činnosti v oblasti nemovitostí,Real estate activities
16.577913843,49.2011686880001,8361,"Sedlákova 511/31, 602 00, Stránice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",FINO-trade s.r.o.,4120,41,25 - 49,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.52894073,49.190218611,8362,"Pavlovská 502/12, 623 00, Kohoutovice, Brno-Kohoutovice, Brno, Brno-město, Jihomoravský kraj","Mergado technologies, s. r. o.",620,62,25 - 49,Těžba zemního plynu,Extraction of natural gas
