X,Y,objectid_1,zuj,alkohol_vinik,hlavni_pricina,srazka,nasledky,pricina,stav_vozovky,povetrnostni_podm,rozhled,misto_nehody,druh_komun,pneumatiky,druh_pohonu,druh_vozidla,mestska_cast,pohlavi,alkohol,den_v_tydnu,mesic_t,katastr,chovani_chodce,stav_chodce,drogy_chodec,alkohol_chodec,osobni_prepravnik,reflexni_prvky,kategorie_chodce,nasledek,ozn_osoba,zavineni,viditelnost,situovani,osoba,stav_ridic,doba,smrt_po,lz,target_fid_1,join_count_1,objectid,join_count,target_fid,den,vek,smrt_dny,rok_nar,p48a,p59d,rok,tz,smrt,lehce_zran_os,tezce_zran_os,usmrceno_os,id_vozidla,hodina,ovlivneni_ridice,cas,mesic,e,d,id_nehody,datum,hmotna_skoda_1,skoda_vozidlo,globalid
-606465.977000002,-1156040.416,1270,Brno-Bystrc,nezjišťováno,nepřiměřená rychlost jízdy,havárie,nehoda s následky na životě nebo zdraví,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,,,jízdní kolo,Brno-Bystrc,muž,Nezjišťován,neděle,srpen,Bystrc,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",žádné z uvedenýc,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71807,1,71807,1,71807,7,45,1,1974,1,74,2019,0,0,1,0,0,1,16,1,1600,8,-1156040.416,-606465.977,60206191702,2019/08/18 00:00:00+00,7000,5000,baae3a65-928f-4be8-9a45-aeb9db7f3e5a
-596764.307999998,-1160169.558,1271,Brno-sever,ne,nepřiměřená rychlost jízdy,havárie,nehoda s následky na životě nebo zdraví,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-sever,žena,Ne,úterý,srpen,Zábrdovice,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",na kolejích tramvaje,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71808,1,71808,1,71808,2,31,1,1988,1,88,2019,0,0,1,0,0,1,20,1,2010,8,-1160169.558,-596764.308,60206191722,2019/08/20 00:00:00+00,1000,1000,9a57594d-f6e5-468f-ad36-1c2527ae1d65
-600214.888999999,-1162969.172,1272,Brno-Bohunice,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při odbočování vlevo,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-Bohunice,muž,Ne,středa,srpen,Bohunice,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71809,1,71809,1,71809,3,50,1,1969,1,69,2019,0,0,1,0,0,2,7,1,720,8,-1162969.172,-600214.889,60206191723,2019/08/21 00:00:00+00,3000,1000,5caa6db8-0940-4bfd-9f42-7745c9c0347e
-598830.263999999,-1153347.957,1273,Brno-Řečkovice a Mokrá Hora,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,"jízda po nesprávné straně vozovky, vjetí do protisměru","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,,,jízdní kolo,Brno-Řečkovice a Mokrá Hora,dívka (do 15 let),Ne,neděle,srpen,Mokrá Hora,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na stezce pro cyklisty,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71812,1,71812,1,71812,7,12,1,2007,1,7,2019,0,0,1,0,0,2,14,1,1425,8,-1153347.957,-598830.264,60206191756,2019/08/25 00:00:00+00,6000,1000,96e84611-41ff-4322-8fd0-52337a631271
-598830.263999999,-1153347.957,1274,Brno-Řečkovice a Mokrá Hora,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,"jízda po nesprávné straně vozovky, vjetí do protisměru","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,,,jízdní kolo,Brno-Řečkovice a Mokrá Hora,žena,Ne,neděle,srpen,Mokrá Hora,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na stezce pro cyklisty,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71813,1,71813,1,71813,7,37,1,1982,1,82,2019,0,0,1,0,0,1,14,1,1425,8,-1153347.957,-598830.264,60206191756,2019/08/25 00:00:00+00,6000,1000,9305737d-9e1b-42ea-bad5-896eeff88e8a
-598830.263999999,-1153347.957,1275,Brno-Řečkovice a Mokrá Hora,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,"jízda po nesprávné straně vozovky, vjetí do protisměru","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,,,jízdní kolo,Brno-Řečkovice a Mokrá Hora,dívka (do 15 let),Ne,neděle,srpen,Mokrá Hora,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na stezce pro cyklisty,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71814,1,71814,1,71814,7,10,1,2009,1,9,2019,0,0,1,0,0,3,14,1,1425,8,-1153347.957,-598830.264,60206191756,2019/08/25 00:00:00+00,6000,1000,2f5deecb-4725-4134-ac4b-3e7353f3be18
-595699.122000001,-1159166.625,1276,Brno-Maloměřice a Obřany,ano,nesprávný způsob jízdy,"srážka s vozidlem zaparkovaným, odstaveným",nehoda pouze s hmotnou škodou,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Maloměřice a Obřany,muž,"Ano, obsah alkoholu v krvi 1,5‰ a více",neděle,srpen,Maloměřice,,,,,,,,bez zraněn,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,noc,,0,71815,1,71815,1,71815,7,38,1,1981,1,81,2019,0,0,0,0,0,1,23,1,2320,8,-1159166.625,-595699.122,60206191759,2019/08/25 00:00:00+00,5000,0,301d9986-eeb1-44c8-a4cd-3cb755984a84
-598676.322000001,-1158986.444,1277,Brno-Královo Pole,ne,nezaviněno řidičem,srážka s chodcem,nehoda s následky na životě nebo zdraví,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Královo Pole,muž,Ne,středa,srpen,Ponava,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na stezce pro cyklisty,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71817,1,71817,1,71817,3,60,1,1959,1,59,2019,0,0,1,0,0,1,11,1,1110,8,-1158986.444,-598676.322,60206191779,2019/08/28 00:00:00+00,1000,1000,f09b9f03-0f25-424f-af7c-4a80f6601c0a
-597878.081999999,-1159216.974,1278,Brno-střed,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-střed,muž,Ne,pátek,srpen,Černá Pole,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71818,1,71818,1,71818,5,67,1,1952,1,52,2019,0,0,1,0,0,2,16,1,1606,8,-1159216.974,-597878.082,60206191799,2019/08/30 00:00:00+00,1000,0,66aece22-b37c-4969-ad48-ff983fb8bd8b
-598788.853999998,-1160003.694,1279,Brno-střed,ne,nezaviněno řidičem,srážka s chodcem,nehoda s následky na životě nebo zdraví,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-střed,muž,Ne,sobota,srpen,Veveří,,,,,,,,bez zraněn,"bez přilby (pouze u motocyklistů, příp. cyklistů)",chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71819,1,71819,1,71819,6,28,1,1991,1,91,2019,0,0,1,0,0,1,15,1,1552,8,-1160003.694,-598788.854,60206191805,2019/08/31 00:00:00+00,0,0,72e11f76-1797-44b7-a538-b83a197f22c5
-598662.182,-1157498.804,1280,Brno-Královo Pole,ne,nepřiměřená rychlost jízdy,havárie,nehoda s následky na životě nebo zdraví,nepřizpůsobení rychlosti vlastnostem vozidla a nákladu,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Královo Pole,žena,Ne,sobota,srpen,Královo Pole,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",na stezce pro cyklisty,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71820,1,71820,1,71820,6,69,1,1950,1,50,2019,0,0,1,0,0,1,20,1,2020,8,-1157498.804,-598662.182,60206191807,2019/08/31 00:00:00+00,0,0,34da5f66-8393-43c8-8273-173905b7bb76
-608305.585999999,-1155510.439,1281,Brno-Bystrc,nezjišťováno,nesprávný způsob jízdy,havárie,nehoda s následky na životě nebo zdraví,"jízda po nesprávné straně vozovky, vjetí do protisměru","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,,,jízdní kolo,Brno-Bystrc,muž,Nezjišťován,středa,září,Bystrc,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",žádné z uvedenýc,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71821,1,71821,1,71821,3,64,1,1955,1,55,2019,0,0,1,0,0,2,15,1,1500,9,-1155510.439,-608305.586,60206191837,2019/09/04 00:00:00+00,0,0,a1da1aa5-7831-4799-b0fb-c2f7fe8648cd
-608305.585999999,-1155510.439,1282,Brno-Bystrc,nezjišťováno,nesprávný způsob jízdy,havárie,nehoda s následky na životě nebo zdraví,"jízda po nesprávné straně vozovky, vjetí do protisměru","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,,,jízdní kolo,Brno-Bystrc,muž,Nezjišťován,středa,září,Bystrc,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",žádné z uvedenýc,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71822,1,71822,1,71822,3,27,1,1992,1,92,2019,0,0,1,0,0,1,15,1,1500,9,-1155510.439,-608305.586,60206191837,2019/09/04 00:00:00+00,0,0,48f7c04f-e2f2-448f-8a4e-16a35c43ab2f
-592184.723000001,-1162524.949,1283,Brno-Slatina,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při odbočování vlevo,"povrch suchý, neznečistěný",neztížené,dobré,"most, nadjezd, podjezd, tunel",uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-Slatina,muž,Ne,čtvrtek,září,Slatina,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71823,1,71823,1,71823,4,71,1,1948,1,48,2019,0,0,1,0,0,2,9,1,915,9,-1162524.949,-592184.723,60206191842,2019/09/05 00:00:00+00,24000,20000,d9b065d8-bef9-4ffc-8f50-2c221762e32f
-596450.778000001,-1162089.321,1284,Brno-Černovice,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,vyhýbání bez dostatečného bočního odstupu (vůle),"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Černovice,muž,Ne,pátek,září,Černovice,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71824,1,71824,1,71824,5,29,1,1990,1,90,2019,0,0,1,0,0,1,17,1,1750,9,-1162089.321,-596450.778,60206191854,2019/09/06 00:00:00+00,11000,10000,4e07a4bc-7009-4048-804c-7ee896f6ed2d
-598516.986000001,-1160008.283,1285,Brno-střed,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při odbočování vlevo,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-střed,muž,Ne,úterý,září,Veveří,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71825,1,71825,1,71825,2,36,1,1983,1,83,2019,0,0,1,0,0,2,16,1,1630,9,-1160008.283,-598516.986,60206191936,2019/09/17 00:00:00+00,3000,1000,f63f2ea5-31ac-4774-ba29-13aa02b86a71
-596369.449999999,-1160072.657,1286,Brno-Židenice,ne,nesprávný způsob jízdy,havárie,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Židenice,muž,Ne,středa,září,Zábrdovice,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na stezce pro cyklisty,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71828,1,71828,1,71828,3,27,1,1992,3,92,2019,0,0,1,0,0,1,11,1,1105,9,-1160072.657,-596369.45,60206192007,2019/09/25 00:00:00+00,1000,1000,5a3a8151-a6a6-4cc1-8ca7-9cf96c6953f8
-601344.780000001,-1157933.687,1287,Brno-Komín,ne,nesprávný způsob jízdy,havárie,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Komín,muž,Ne,pátek,říjen,Komín,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71832,1,71832,1,71832,5,61,1,1958,1,58,2019,0,0,1,0,0,1,18,1,1825,10,-1157933.687,-601344.78,60206192096,2019/10/04 00:00:00+00,2000,2000,c51a5b92-b914-4eca-be90-1f255f7bd75a
-600784.092,-1162300.562,1288,Brno-střed,ne,nepřiměřená rychlost jízdy,jiný druh nehody,nehoda s následky na životě nebo zdraví,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-střed,žena,Ne,neděle,říjen,Pisárky,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71834,1,71834,1,71834,7,46,1,1973,1,73,2019,0,0,1,0,0,1,12,1,1245,10,-1162300.562,-600784.092,60206192174,2019/10/13 00:00:00+00,1000,1000,e42c89fb-635d-44f0-9400-a4fc2b52f8a9
-596283.609000001,-1158044.956,1289,Brno-sever,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,proti příkazu dopravní značky DEJ PŘEDNOST,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-sever,muž,Ne,úterý,říjen,Lesná,,,,,,,,těžké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71835,1,71835,1,71835,2,39,1,1980,1,80,2019,1,0,0,1,0,2,19,1,1915,10,-1158044.956,-596283.609,60206192192,2019/10/15 00:00:00+00,2000,2000,0929d0fd-7004-4c38-9085-f2a5283661d5
-596701.943,-1162578.112,1290,Brno-jih,ne,nesprávný způsob jízdy,srážka s pevnou překážkou,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-jih,muž,Ne,pondělí,říjen,Komárov,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",na stezce pro cyklisty,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71836,1,71836,1,71836,1,24,1,1995,1,95,2019,0,0,1,0,0,1,6,1,648,10,-1162578.112,-596701.943,60206192225,2019/10/21 00:00:00+00,6000,5000,5a542b98-c574-4567-81bb-945ae11ca6b6
-598540.754999999,-1158345.293,1291,Brno-Královo Pole,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při vjíždění na silnici,"povrch suchý, neznečistěný",neztížené,dobré,parkoviště přiléhající ke komunikaci,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Královo Pole,muž,Ne,pátek,říjen,Ponava,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71837,1,71837,1,71837,5,33,1,1986,1,86,2019,0,0,1,0,0,2,18,1,1810,10,-1158345.293,-598540.755,60206192261,2019/10/25 00:00:00+00,37000,5000,a8e4d74c-382d-4c02-a1dd-5c87c6caeb14
-595683.338,-1157667.162,1292,Brno-sever,ano,nepřiměřená rychlost jízdy,havárie,nehoda s následky na životě nebo zdraví,nepřizpůsobení rychlosti vlastnostem vozidla a nákladu,"povrch suchý, neznečistěný",neztížené,dobré,parkoviště přiléhající ke komunikaci,komunikace místní,,,jízdní kolo,Brno-sever,muž,"Ano, obsah alkoholu v krvi 1,5‰ a více",neděle,říjen,Husovice,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,den,,1,71838,1,71838,1,71838,7,54,1,1965,1,65,2019,0,0,1,0,0,1,15,1,1550,10,-1157667.162,-595683.338,60206192267,2019/10/27 00:00:00+00,2000,1000,723d1c3d-89f8-494f-84e2-fc5c49605c8a
-604135.102000002,-1155627.917,1293,Brno-Kníničky,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Kníničky,chlapec (do 15 let),Ne,pondělí,říjen,Kníničky,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71839,1,71839,1,71839,1,3,1,2016,1,16,2019,0,0,1,0,0,1,14,1,1440,10,-1155627.917,-604135.102,60206192272,2019/10/28 00:00:00+00,1000,1000,a78b4c61-082b-49ef-a5da-27a89afe86c8
